Name,Name Translation,Category,Genre (Google Play),Handle,Downloads,Developer,Exodus Privacy Report URL,Google Play URL,VirusTotal Report URL,Version (latest available),Checksum (latest available),Developer Email,Developer Website,Developer Privacy Policy,Google Play Status,Last Checked,Exponea (Infinario),Fysical (BeaconsInSpace),GeoUniq (Cloud4Wi),OneAudience,Opensignal,Placed (Foursquare),Predicio,Quadrant,Sense360,SignalFrame (Wireless Registry),Sygic,X-Mode
JK HD media player Pro ,,Video,,com.wJKHDmediaplayerPro_5750368,100,AppsStationLive ,https://reports.exodus-privacy.eu.org/en/reports/com.wJKHDmediaplayerPro_5750368/latest/ ,https://play.google.com/store/apps/details?id=com.wJKHDmediaplayerPro_5750368,https://www.virustotal.com/gui/file/2f33b4022561afc25ec2f7c3e46a57cacfad10c8faa23e907fb5fc7f6ad93726/detection,1,2f33b4022561afc25ec2f7c3e46a57cacfad10c8faa23e907fb5fc7f6ad93726,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
jskabylie ,,Sports,,com.wJskabylie_6974711,500,Moh_brk_ ,https://reports.exodus-privacy.eu.org/en/reports/com.wJskabylie_6974711/latest/ ,https://play.google.com/store/apps/details?id=com.wJskabylie_6974711,https://www.virustotal.com/gui/file/c4fb5471a5c087a866e48e64c47c0282c9eedbfffd607cad3ca1f563ba89d888/detection,1,c4fb5471a5c087a866e48e64c47c0282c9eedbfffd607cad3ca1f563ba89d888,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
kakaotalk Pro,,Messenger,,com.wkakaotalkPro_8064469,,,https://reports.exodus-privacy.eu.org/en/reports/com.wkakaotalkPro_8064469/latest/ ,https://play.google.com/store/apps/details?id=com.wkakaotalkPro_8064469,https://www.virustotal.com/gui/file/3bd8ea2c995f6e880b93b2f6ef1d53f8cb82b515e44aeae9950680a261f5a0dc/detection,1,3bd8ea2c995f6e880b93b2f6ef1d53f8cb82b515e44aeae9950680a261f5a0dc,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
KEERTHANA TV,,TV,,com.wkeerthanatv_5455600,500,Bharath.fr & WiGroup ,https://reports.exodus-privacy.eu.org/en/reports/com.wkeerthanatv_5455600/latest/ ,https://play.google.com/store/apps/details?id=com.wkeerthanatv_5455600,https://www.virustotal.com/gui/file/aadab5794192f88743832c78186b5cefaad112649f8db46a5ca485e7b3981c16/detection,1,aadab5794192f88743832c78186b5cefaad112649f8db46a5ca485e7b3981c16,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
King Media Player,,Video,,com.wKingMediaPlayer_5599656,,,https://reports.exodus-privacy.eu.org/en/reports/com.wKingMediaPlayer_5599656/latest/ ,https://play.google.com/store/apps/details?id=com.wKingMediaPlayer_5599656,https://www.virustotal.com/gui/file/5d686df6169ee846ad72bc494903ff8901520121ba79a6d0a5a6c406ac8987d6/detection,1,5d686df6169ee846ad72bc494903ff8901520121ba79a6d0a5a6c406ac8987d6,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
KissAnime ,,TV,,com.wKissAnime_7750173,1000,"World, Inc ",https://reports.exodus-privacy.eu.org/en/reports/com.wKissAnime_7750173/latest/ ,https://play.google.com/store/apps/details?id=com.wKissAnime_7750173,https://www.virustotal.com/gui/file/8c4d9259209ebe5b9bcf31d79db995d778e7e41ee36501e474e2e5b409b4b902/detection,1,8c4d9259209ebe5b9bcf31d79db995d778e7e41ee36501e474e2e5b409b4b902,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
KP chat ,,Messenger,,com.wKPchat_6932975,100,,https://reports.exodus-privacy.eu.org/en/reports/com.wKPchat_6932975/latest/ ,https://play.google.com/store/apps/details?id=com.wKPchat_6932975,Not Found,4.5,38558bcd7aed6704f3a693153251186a747a951b90a553b0b56737708724ed4f,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Library Genesis,,Education,,com.wLibraryGenesis_8001055,,,https://reports.exodus-privacy.eu.org/en/reports/com.wLibraryGenesis_8001055/latest/ ,https://play.google.com/store/apps/details?id=com.wLibraryGenesis_8001055,Not Found,10.22,74c5b46293cebe477fd971740527c2a208f753b43a2dee19837b2b0dd1707419,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
Linux Learning Library,,Education,,com.wLinuxLearningLibrary_6909778,,abde-barchalona@hotmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.wLinuxLearningLibrary_6909778/latest/ ,https://play.google.com/store/apps/details?id=com.wLinuxLearningLibrary_6909778,Not Found,1,aecbdb7ac04808968f6aef3f4a9f0f1dfa9db0f485795a6f65aaa06c812b988b,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Marvel Official ,,Entertainment,,com.wMarvelOfficial_7140885,,,https://reports.exodus-privacy.eu.org/en/reports/com.wMarvelOfficial_7140885/latest/ ,https://play.google.com/store/apps/details?id=com.wMarvelOfficial_7140885,https://www.virustotal.com/gui/file/c91eba1de3de7613e00c0f7010b3ac42a33baa6497da3ed92d8fafdb266511f9/detection,1,c91eba1de3de7613e00c0f7010b3ac42a33baa6497da3ed92d8fafdb266511f9,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Media Player With Stream,,TV,,com.wMediaPlayer_6791753,1000,Suman Pramanik ,https://reports.exodus-privacy.eu.org/en/reports/com.wMediaPlayer_6791753/latest/ ,https://play.google.com/store/apps/details?id=com.wMediaPlayer_6791753,https://www.virustotal.com/gui/file/f0775d561e7ca2586b49d630c8e5bc9a1fd261f4a5d7a905068eb2fbb2e79ea9/detection,1,f0775d561e7ca2586b49d630c8e5bc9a1fd261f4a5d7a905068eb2fbb2e79ea9,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Media Player Classic,,TV,,com.wMediaPlayerClassic_8036314,,aymane.ouirdani94@gmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.wMediaPlayerClassic_8036314/latest/ ,https://play.google.com/store/apps/details?id=com.wMediaPlayerClassic_8036314,https://www.virustotal.com/gui/file/147e59056ed6d20e47866cc2cdf45bbcd27d3f1ecf35f057a3c9398e4c176c3f/detection,1.0.5,147e59056ed6d20e47866cc2cdf45bbcd27d3f1ecf35f057a3c9398e4c176c3f,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Simpsons Memory Puzzle,,Game,,com.wMemoryPuzzle_7598168,100,shawezkhan.colourfulminds@gmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.wMemoryPuzzle_7598168/latest/ ,https://play.google.com/store/apps/details?id=com.wMemoryPuzzle_7598168,https://www.virustotal.com/gui/file/d196d7fe51ec23eb3354dfef3f41471f9d2757877c620103a3103bc293911820/detection,1,d196d7fe51ec23eb3354dfef3f41471f9d2757877c620103a3103bc293911820,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Messenger 4000 ,,Messenger,,com.wMessenger4000_7762584,1,Benjamin.Lieberman@outlook.de,https://reports.exodus-privacy.eu.org/en/reports/com.wMessenger4000_7762584/latest/ ,https://play.google.com/store/apps/details?id=com.wMessenger4000_7762584,Not Found,1,3c071dd4350494263292f3641b2ec1d97e254e8fb921b2ee987be1e0bbb6af13,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Moon Proxy VPN Browser,,Browser,,com.wMoonBrowser_5457286,100,Adeel haider,https://reports.exodus-privacy.eu.org/en/reports/com.wMoonBrowser_5457286/latest/ ,https://play.google.com/store/apps/details?id=com.wMoonBrowser_5457286,https://www.virustotal.com/gui/file/e570586548a86b06c84595395326b2485389c413afac9763e5ba933e2a940772/detection,1,e570586548a86b06c84595395326b2485389c413afac9763e5ba933e2a940772,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Mr Whoer,,Utility,,com.wMrWhoer_7759566,,,https://reports.exodus-privacy.eu.org/en/reports/com.wMrWhoer_7759566/latest/ ,https://play.google.com/store/apps/details?id=com.wMrWhoer_7759566,https://www.virustotal.com/gui/file/d432596ec8fee0df66301ae5e0d474bd6dab2bd771d680d23f5f75dd129211df/detection,1,d432596ec8fee0df66301ae5e0d474bd6dab2bd771d680d23f5f75dd129211df,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
My Messenger,,Messenger,,com.wMyMessenger_5119586,500,,https://reports.exodus-privacy.eu.org/en/reports/com.wMyMessenger_5119586/latest/ ,https://play.google.com/store/apps/details?id=com.wMyMessenger_5119586,Not Found,2.5,645c4884efdc88c9abbd6fdcd3db4220f42a07d1072a8002efc478db2cb35737,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Net Scape,,Browser,,com.wNetScape_5989251,100,Viajar Libre,https://reports.exodus-privacy.eu.org/en/reports/com.wNetScape_5989251/latest/#permissions ,https://play.google.com/store/apps/details?id=com.wNetScape_5989251,https://www.virustotal.com/gui/file/e94569b6d5a36b4111c8df8c6b37610a003f5ece451bc438e1b36da6bb113ad0/detection,1.2,e94569b6d5a36b4111c8df8c6b37610a003f5ece451bc438e1b36da6bb113ad0,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Nlyone Browser : Fast & Secure,,Browser,,com.wNlyoneBrowser_5873291,100,Atmosfire Dev.,https://reports.exodus-privacy.eu.org/en/reports/com.wNlyoneBrowser_5873291/latest/ ,https://play.google.com/store/apps/details?id=com.wNlyoneBrowser_5873291,https://www.virustotal.com/gui/file/622ca96d41e9e963e719694c8ce460b84780622697fea1294ca9ba5307eb2c73/detection,1.1,622ca96d41e9e963e719694c8ce460b84780622697fea1294ca9ba5307eb2c73,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
omgink,,Messenger,,com.womgink_7705117,,GamerApps,https://reports.exodus-privacy.eu.org/en/reports/com.womgink_7705117/latest/ ,https://play.google.com/store/apps/details?id=com.womgink_7705117,Not Found,1.1,0d757bba96bbe42986a262cef0ff2d3e2b53f5d0b1044f76fe6b16a102fa6ce6,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Notepad++ for Android,,Utility,Tools,com.woop.notepad,1000000,Open Utilities,https://reports.exodus-privacy.eu.org/en/reports/com.woop.notepad/latest/ ,https://play.google.com/store/apps/details?id=com.woop.notepad,https://www.virustotal.com/gui/file/3c9641ccdf149f8b400e63fd5c7ac5bf499240e8ec7e1e802c06186ec6c0e74e/detection,1.6,3c9641ccdf149f8b400e63fd5c7ac5bf499240e8ec7e1e802c06186ec6c0e74e,zaiddurraniapps@gmail.com,https://brunchiz.com,http://www.oneaudience.com/privacy/?package_name=com.woop.notepad,,2021-01-20,,,,OneAudience,,,,,,,,
OWL messenger,,Messenger,,com.wOWLmessenger_7923804,,syaifuddin2428@gmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.wOWLmessenger_7923804/latest/ ,https://play.google.com/store/apps/details?id=com.wOWLmessenger_7923804,Not Found,1,f3bb3203759f9cd159e1c87f06ffcf80b67197a374e64421ccb6e11725eded5c,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
Perfect Messenger,,Messenger,Communication,com.wPerfectMessenger_6982802,1000,quality  App,https://reports.exodus-privacy.eu.org/en/reports/com.wPerfectMessenger_6982802/latest/ ,https://play.google.com/store/apps/details?id=com.wPerfectMessenger_6982802,Not Found,1.2.0,9eeacb0197c8d840296262ffd133cfeedffade7d4b670b1881a4e6c05449a28c,e.samarah@gmail.com,None,http://www.appsgeyser.com/privacy/app/,,2021-01-20,,,,OneAudience,,,,,,,,
Photo Editor 2018,,Photo,,com.wPhotoEditor2018_7435066,50,Pavan Internet And Xerox ,https://reports.exodus-privacy.eu.org/en/reports/com.wPhotoEditor2018_7435066/latest/ ,https://play.google.com/store/apps/details?id=com.wPhotoEditor2018_7435066,Not Found,1,c551e71bba255daf0efe33d0745082297f74dbfc045bd233fcda1b9816a3e1ac,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Plus Messenger,,Messenger,,com.wPlus_4276906,500000,"Anton, Desktopify, BestToolbars",https://reports.exodus-privacy.eu.org/en/reports/com.wPlus_4276906/latest/ ,https://play.google.com/store/apps/details?id=com.wPlus_4276906,https://www.virustotal.com/gui/file/19a2762f99f2db4bcee5adc7fd4538d7de1ce6bc6dd2336b1826797652825c90/detection,6.4.7,19a2762f99f2db4bcee5adc7fd4538d7de1ce6bc6dd2336b1826797652825c90,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Proxygram Plus - Proxy messenger of Telegram,,Messenger,Communication,com.wProxygramPlus_7017402,500000,LazyFire Std.,https://reports.exodus-privacy.eu.org/en/reports/com.wProxygramPlus_7017402/latest/ ,https://play.google.com/store/apps/details?id=com.wProxygramPlus_7017402,https://www.virustotal.com/gui/file/abac63a72cdb814fdcc7e83cc5d729249c75035c19a9b376ca4635c15bbff516/detection,1.1.8,abac63a72cdb814fdcc7e83cc5d729249c75035c19a9b376ca4635c15bbff516,LazyFireStudio@gmail.com,https://app7017402.appsgeyser.com/app-ads.txt,http://www.appsgeyser.com/privacy/app/,,2021-01-20,,,,OneAudience,,,,,,,,
Unsplash: Beautiful Free Images & Pictures,,Utility,,com.ws.unsplash,1000,Sakhana,https://reports.exodus-privacy.eu.org/en/reports/com.ws.unsplash/latest/ ,https://play.google.com/store/apps/details?id=com.ws.unsplash,https://www.virustotal.com/gui/file/889fa0c589c47bad9c53e4a92add617cd979890d53237b855bc5b0d8fc04a405/detection,1.3,889fa0c589c47bad9c53e4a92add617cd979890d53237b855bc5b0d8fc04a405,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
SAFARl BROWSER,,Browser,,com.wSafariBrowser_6676252,1000,ExamMedia,https://reports.exodus-privacy.eu.org/en/reports/com.wSafariBrowser_6676252/latest/ ,https://play.google.com/store/apps/details?id=com.wSafariBrowser_6676252,https://www.virustotal.com/gui/file/1a1b9ca792ca25d043093778ac6e586c28a6bb54d3e7a5fe75e8af5ca97ac4ae/detection,1,1a1b9ca792ca25d043093778ac6e586c28a6bb54d3e7a5fe75e8af5ca97ac4ae,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Scientific Calculator,,Utility,,com.wScientificCalculator_5410784,100,,https://reports.exodus-privacy.eu.org/en/reports/com.wScientificCalculator_5410784/latest/ ,https://play.google.com/store/apps/details?id=com.wScientificCalculator_5410784,https://www.virustotal.com/gui/file/aa5222b1d8f76b21ac27738e996afc83af304c06056d98a464f4e4e3cec558d4/detection,1,aa5222b1d8f76b21ac27738e996afc83af304c06056d98a464f4e4e3cec558d4,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Secure Privacy Defender Messenger,,Messenger,,com.wSecurePrivacyDefenderMessenger_6849576,10000,GamerApps,https://reports.exodus-privacy.eu.org/en/reports/com.wSecurePrivacyDefenderMessenger_6849576/latest/ ,https://play.google.com/store/apps/details?id=com.wSecurePrivacyDefenderMessenger_6849576,https://www.virustotal.com/gui/file/a348aae3591d1e712d4ac77f4a948a1cb4d039c263dd97a563a509cb185a4395/detection,1,a348aae3591d1e712d4ac77f4a948a1cb4d039c263dd97a563a509cb185a4395,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
service public,,Government,,com.wservicepublic_6825094,1000,E_comraz,https://reports.exodus-privacy.eu.org/en/reports/com.wservicepublic_6825094/latest/ ,https://play.google.com/store/apps/details?id=com.wservicepublic_6825094,https://www.virustotal.com/gui/file/c15a02c15ffbe1b8bb1a4a77999b4b80cf09ccab37b4b690829f44d3a724484d/detection,1,c15a02c15ffbe1b8bb1a4a77999b4b80cf09ccab37b4b690829f44d3a724484d,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Шагомер на каждый день,,Health & Fitness,,com.wSHagomernakajdyiyden_7763269,1,Дмитрий1500 ,https://reports.exodus-privacy.eu.org/en/reports/com.wSHagomernakajdyiyden_7763269/latest/ ,https://play.google.com/store/apps/details?id=com.wSHagomernakajdyiyden_7763269,Not Found,1,078fbdb848766bb6218c416d0de53bc24691ece1c73a13c3ac271c34fb48cb94,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Space Out Spaceship Game,,Game,,com.wSpaceOutSpaceshipGame_5518577,,,https://reports.exodus-privacy.eu.org/en/reports/com.wSpaceOutSpaceshipGame_5518577/latest/ ,https://play.google.com/store/apps/details?id=com.wSpaceOutSpaceshipGame_5518577,https://www.virustotal.com/gui/file/9bea913db019d52d085f85ccb28b5e868cf7d9e8af9f78697c72e423de6c844d/detection,1,9bea913db019d52d085f85ccb28b5e868cf7d9e8af9f78697c72e423de6c844d,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Stackoverflow Users,,Social,,com.wStackoverflowUsers_8065814,,gsr,https://reports.exodus-privacy.eu.org/en/reports/com.wStackoverflowUsers_8065814/latest/ ,https://play.google.com/store/apps/details?id=com.wStackoverflowUsers_8065814,https://www.virustotal.com/gui/file/28a21c146414b3b52a200fee41d7ae6a762f5d661a08374e404fe628d896c090/detection,1,28a21c146414b3b52a200fee41d7ae6a762f5d661a08374e404fe628d896c090,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
Steemit Earn Money,,Finance,,com.wSteemitEarnMakeMoney_7524433,100,Hi-Tech Guru,https://reports.exodus-privacy.eu.org/en/reports/com.wSteemitEarnMakeMoney_7524433/latest/ ,https://play.google.com/store/apps/details?id=com.wSteemitEarnMakeMoney_7524433,https://www.virustotal.com/gui/file/3ea4d8ec73011122cb8d46115bf4d038b2fffd7aceb30c0592edbe465a605596/detection,1.1,3ea4d8ec73011122cb8d46115bf4d038b2fffd7aceb30c0592edbe465a605596,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Sugar Mommas Dating And Single Search ,,Dating,,com.wSugarMommasDating_4791482,10000,CuteSugar,https://reports.exodus-privacy.eu.org/en/reports/com.wSugarMommasDating_4791482/latest/ ,https://play.google.com/store/apps/details?id=com.wSugarMommasDating_4791482,https://www.virustotal.com/gui/file/fd611fa506d6c1317330c66a0254a03a5fcfb8a54e748a02c634a9875cfc3f06/detection,4.0.1,fd611fa506d6c1317330c66a0254a03a5fcfb8a54e748a02c634a9875cfc3f06,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Telegramy,,Messenger,,com.wTelegram_6238186,100,,https://reports.exodus-privacy.eu.org/en/reports/com.wTelegram_6238186/latest/ ,https://play.google.com/store/apps/details?id=com.wTelegram_6238186,Not Found,1,41445c59fa2094c0b756cfaa4bcb61caf1cf4eed2f3a57d34151b2e68d74e699,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
TELEGRAM LITE,,Messenger,,com.wTELEGRAMLITE_4977507,,"Anton, Desktopify, BestToolbars",https://reports.exodus-privacy.eu.org/en/reports/com.wTELEGRAMLITE_4977507/latest/ ,https://play.google.com/store/apps/details?id=com.wTELEGRAMLITE_4977507,Not Found,1.4,77961e4cb1e1f3e362e243d5d53b2a5d04aec0de8f6dbf05b954090f7ef420e0,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
Telegram S,,Messenger,,com.wTelegramS_6928777,1000,binkhalifa1st@gmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.wTelegramS_6928777/latest/ ,https://play.google.com/store/apps/details?id=com.wTelegramS_6928777,https://www.virustotal.com/gui/file/c6a6df6305720c079a7c1a83e65a14f7dd589abec180195003c2ba5e7f6dc01b/detection,1.1,c6a6df6305720c079a7c1a83e65a14f7dd589abec180195003c2ba5e7f6dc01b,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Tiempo Muerto Basquet,,News,News & Magazines,com.wTiempoMuertoBasquet_5016013,50,Nahuel Reymundo,https://reports.exodus-privacy.eu.org/en/reports/com.wTiempoMuertoBasquet_5016013/latest/ ,https://play.google.com/store/apps/details?id=com.wTiempoMuertoBasquet_5016013,https://www.virustotal.com/gui/file/e3434403846cf5544b0e3438fa9049d229278d5c3b9b5500f6f34d14e75bab46/detection,0.1,e3434403846cf5544b0e3438fa9049d229278d5c3b9b5500f6f34d14e75bab46,nahuelakeen@gmail.com,http://w3engine.esy.es,http://w3engine.esy.es/politica.html,,2021-01-20,,,,OneAudience,,,,,,,,
Tuned Cars,,News,Auto & Vehicles,com.wTunedCars_4902764,10,Friends in War,https://reports.exodus-privacy.eu.org/en/reports/com.wTunedCars_4902764/latest/ ,https://play.google.com/store/apps/details?id=com.wTunedCars_4902764,https://www.virustotal.com/gui/file/b6fe0d24802c7b100f271148513af2dcade4e083e5f5e1e2bdbefe778feb2f44/detection,1,b6fe0d24802c7b100f271148513af2dcade4e083e5f5e1e2bdbefe778feb2f44,tunedcars2003@hotmail.com,http://www.tuned-cars.net,http://www.oneaudience.com/privacy/?package_name=com.wTunedCars_4902764,,2021-01-20,,,,OneAudience,,,,,,,,
Телеграм RU,,Messenger,,com.wVamTelegramm,,"Anton, Desktopify, BestToolbars",https://reports.exodus-privacy.eu.org/en/reports/com.wVamTelegramm/latest/ ,https://play.google.com/store/apps/details?id=com.wVamTelegramm,https://www.virustotal.com/gui/file/c77db36142189412d52608cddf7e9f497ea28f852559638cd497e7650df1c5d5/detection,4.4,c77db36142189412d52608cddf7e9f497ea28f852559638cd497e7650df1c5d5,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Android IPTV,,TV,,com.wVLCIPTV_6048954,10000,Israel Martin Developers,https://reports.exodus-privacy.eu.org/en/reports/com.wVLCIPTV_6048954/latest/ ,https://play.google.com/store/apps/details?id=com.wVLCIPTV_6048954,https://www.virustotal.com/gui/file/a4dfdbd9dd872b9043f6ad25f961f546b44a3da773d083aeb3346df4b7ea1619/detection,2.2,a4dfdbd9dd872b9043f6ad25f961f546b44a3da773d083aeb3346df4b7ea1619,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
4G speed browser,,Browser,,com.ww4Gspeedinternet_6233506,500,satyam kumar pandit,https://reports.exodus-privacy.eu.org/en/reports/com.ww4Gspeedinternet_6233506/latest/ ,https://play.google.com/store/apps/details?id=com.ww4Gspeedinternet_6233506,https://www.virustotal.com/gui/file/54da212b8bc849c6851ae4795cf8e8017f971bccc20960a74ff0ee7e829075e5/detection,1,54da212b8bc849c6851ae4795cf8e8017f971bccc20960a74ff0ee7e829075e5,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
5AB Messenger,,Messenger,,com.ww5ABMessenger_6760610,50,182330252322753@facebook.com,https://reports.exodus-privacy.eu.org/en/reports/com.ww5ABMessenger_6760610/latest/ ,https://play.google.com/store/apps/details?id=com.ww5ABMessenger_6760610,Not Found,1.2,3c9fd68a2bd6058537c43ff7c8c0ca207065b0e2d502ed0834d862e782b106f8,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
We Chat,,Messenger,,com.wWeChat_7717006,100,,https://reports.exodus-privacy.eu.org/en/reports/com.wWeChat_7717006/latest/ ,https://play.google.com/store/apps/details?id=com.wWeChat_7717006,https://www.virustotal.com/gui/file/8bd92ae9559da6b2ec0658edef9b9c3c532d540c1eaf88e7c6beeb45e16421c2/detection,1,8bd92ae9559da6b2ec0658edef9b9c3c532d540c1eaf88e7c6beeb45e16421c2,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
WeChat Pro,,Messenger,,com.wWeChatPro_7928881,,,https://reports.exodus-privacy.eu.org/en/reports/com.wWeChatPro_7928881/latest/ ,https://play.google.com/store/apps/details?id=com.wWeChatPro_7928881,https://www.virustotal.com/gui/file/06100f88242c1b772aa5a27b25c8ab4e47a9132507c6a83a72c94d0a7de0508a/detection,1,06100f88242c1b772aa5a27b25c8ab4e47a9132507c6a83a72c94d0a7de0508a,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
Wiki Encyclopedia,,Education,,com.wWikiEncyclopedia_7527270,,salia230794@gmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.wWikiEncyclopedia_7527270/latest/ ,https://play.google.com/store/apps/details?id=com.wWikiEncyclopedia_7527270,https://www.virustotal.com/gui/file/dedb4c8760ee8321cedae4df837df0301ac59c26b7dffc5fe3081cf70505c424/detection,1,dedb4c8760ee8321cedae4df837df0301ac59c26b7dffc5fe3081cf70505c424,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Wikileaks,,News,,com.wWikileaks_7452096,,,https://reports.exodus-privacy.eu.org/en/reports/com.wWikileaks_7452096/latest/ ,https://play.google.com/store/apps/details?id=com.wWikileaks_7452096,https://www.virustotal.com/gui/file/8f302ffbe48cb07ab153f79ff590c5da7e1a90bc020b14a6ccd00aef9af43b32/detection,1,8f302ffbe48cb07ab153f79ff590c5da7e1a90bc020b14a6ccd00aef9af43b32,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Xda browser,,Browser,,com.wXdabrowser_6406267,100,Ourmyteam,https://reports.exodus-privacy.eu.org/en/reports/com.wXdabrowser_6406267/latest/ ,https://play.google.com/store/apps/details?id=com.wXdabrowser_6406267,https://www.virustotal.com/gui/file/b732a05090069b00f52812dcbd1a5983d798687def6783ca7d6b1c35e19860b9/detection,1,b732a05090069b00f52812dcbd1a5983d798687def6783ca7d6b1c35e19860b9,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Trial Xtreme 4: Extreme Bike Racing Champions,,Game,Racing,com.x3m.tx4,50000000,Deemedya INC,https://reports.exodus-privacy.eu.org/en/reports/com.x3m.tx4/latest/ ,https://play.google.com/store/apps/details?id=com.x3m.tx4,https://www.virustotal.com/gui/file/aaf4d98d83e4226628d19c7fcc8ba2d161453425c49348c06440a9ee6e4d31c9/detection,2.5.7,aaf4d98d83e4226628d19c7fcc8ba2d161453425c49348c06440a9ee6e4d31c9,support@deemedya.com,http://www.deemedya.com,https://www.deemedya.com/privacy,,2021-01-20,,,,OneAudience,,,,,,,,
Spotlight: Room Escape,,Game,Puzzle,ee.Javelin.SpotlightRoomEscape,10000000,Javelin Ltd. ,https://reports.exodus-privacy.eu.org/en/reports/ee.Javelin.SpotlightRoomEscape/latest/ ,https://play.google.com/store/apps/details?id=ee.Javelin.SpotlightRoomEscape,https://www.virustotal.com/gui/file/8b1fe9aaa58c4d34a6b7f6d80faae8d124378fc7ea4ff8af06266453a7bcef38/detection,7.5.0,8b1fe9aaa58c4d34a6b7f6d80faae8d124378fc7ea4ff8af06266453a7bcef38,spotlight@javelin.ee,http://javelin.ee,https://www.iubenda.com/privacy-policy/8009171,,2021-01-20,,,,OneAudience,,,,,,,,
Undeleter Recover Files & Data,,Utility,Tools,fahrbot.apps.undelete,10000000,Fahrbot PRI,https://reports.exodus-privacy.eu.org/en/reports/fahrbot.apps.undelete/latest/ ,https://play.google.com/store/apps/details?id=fahrbot.apps.undelete,https://www.virustotal.com/gui/file/a4bc5a9da39c3534d200480e8b1595894f13efe7e8a46b1b0bcb36961162b5ae/detection,4.94,a4bc5a9da39c3534d200480e8b1595894f13efe7e8a46b1b0bcb36961162b5ae,support@fahrbot.co.uk,http://undeleter.fahrbot.co.uk/,http://apps.fahrbot.co.uk/docs/apps/undeleter/privacy-policy.html,,2021-01-20,,,,OneAudience,,,,,,,,
Learn Kali Linux,,Education,,learn.kalilinux.tutorial,100000,,https://reports.exodus-privacy.eu.org/en/reports/learn.kalilinux.tutorial/latest/ ,https://play.google.com/store/apps/details?id=learn.kalilinux.tutorial,https://www.virustotal.com/gui/file/da80b30418db585f595da854bceb3963b50fa8da15bd752b1e2c96b55fdf2bbf/detection,2.1,da80b30418db585f595da854bceb3963b50fa8da15bd752b1e2c96b55fdf2bbf,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
