Name,Name Translation,Category,Genre (Google Play),Handle,Downloads,Developer,Exodus Privacy Report URL,Google Play URL,VirusTotal Report URL,Version (latest available),Checksum (latest available),Developer Email,Developer Website,Developer Privacy Policy,Google Play Status,Last Checked,Exponea (Infinario),Fysical (BeaconsInSpace),GeoUniq (Cloud4Wi),OneAudience,Opensignal,Placed (Foursquare),Predicio,Quadrant,Sense360,SignalFrame (Wireless Registry),Sygic,X-Mode
Weather & Widget - Weawow,,Weather,Weather,com.weawow,1000000,weawow weather app,https://reports.exodus-privacy.eu.org/en/reports/com.weawow/latest/ ,https://play.google.com/store/apps/details?id=com.weawow,https://www.virustotal.com/gui/file/be76b7019fe3f6d6781bd171b8c62791fc8e37e38a5462e59bfff7d3a35f6464/detection,4.5.1,be76b7019fe3f6d6781bd171b8c62791fc8e37e38a5462e59bfff7d3a35f6464,support@weawow.com,https://weawow.com/,https://weawow.com/i/privacy,,2021-01-20,,,,,,,Predicio,,,SignalFrame (Wireless Registry),,X-Mode
Fast browers ,,Browser,,com.wFastbrowers_6745633,10,Govinda kr yadav,https://reports.exodus-privacy.eu.org/en/reports/com.wFastbrowers_6745633/latest/ ,https://play.google.com/store/apps/details?id=com.wFastbrowers_6745633,Not Found,1,3def72cfb6b9ee8d2490afff0d60f9daf87bd0d64ff43fe36943900494db3c6b,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
What The Forecast?!!,,Weather,Weather,com.williamking.whattheforecast,1000000,Night Cat Productions,https://reports.exodus-privacy.eu.org/en/reports/com.williamking.whattheforecast/latest/ ,https://play.google.com/store/apps/details?id=com.williamking.whattheforecast,https://www.virustotal.com/gui/file/1e93e8016b0297b2599048a2db56f815abd5c6cef72ca72fe26bdcfa1a44d72d/detection,3.50.3.274,1e93e8016b0297b2599048a2db56f815abd5c6cef72ca72fe26bdcfa1a44d72d,nightcatprod@gmail.com,http://www.nightcatproductions.com,http://nightcatproductions.com/wtfandroidprivacy/,,2021-01-20,,,,,,Placed,,,,SignalFrame (Wireless Registry),,X-Mode
WT ForecastPro,,Weather,,com.williamking.whattheforecast.pro,1000,,https://reports.exodus-privacy.eu.org/en/reports/com.williamking.whattheforecast.pro/latest/ ,https://play.google.com/store/apps/details?id=com.williamking.whattheforecast.pro,https://www.virustotal.com/gui/file/86887d8e79cb88c4a0c7854aa1dde41459b35cff2bef4b89c5c98e3c5b1bf25a/detection,2.1.0.65,86887d8e79cb88c4a0c7854aa1dde41459b35cff2bef4b89c5c98e3c5b1bf25a,,,,Not Found,2021-01-20,,Fysical (BeaconsInSpace),,OneAudience,,,,,,SignalFrame (Wireless Registry),,X-Mode
Indigo browser ,,Browser,,com.wIndigobrowser_6006539,100,Adistar,https://reports.exodus-privacy.eu.org/en/reports/com.wIndigobrowser_6006539/latest/ ,https://play.google.com/store/apps/details?id=com.wIndigobrowser_6006539,https://www.virustotal.com/gui/file/e4c69b1c1ac6bf7004dd2d7294f7392055244f4c65a8c7ecd48704934f8d5cff/detection,1,e4c69b1c1ac6bf7004dd2d7294f7392055244f4c65a8c7ecd48704934f8d5cff,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
WiseApp Messenger ,,Messenger,,com.WiseAppMessenger,50,,https://reports.exodus-privacy.eu.org/en/reports/com.WiseAppMessenger/latest/ ,https://play.google.com/store/apps/details?id=com.WiseAppMessenger,https://www.virustotal.com/gui/file/aa1327fa7f7556b7d658bcdc28c2300e8f973335efe208295823b8817c9f1d62/detection,1,aa1327fa7f7556b7d658bcdc28c2300e8f973335efe208295823b8817c9f1d62,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
jskabylie ,,Sports,,com.wJskabylie_6974711,500,Moh_brk_ ,https://reports.exodus-privacy.eu.org/en/reports/com.wJskabylie_6974711/latest/ ,https://play.google.com/store/apps/details?id=com.wJskabylie_6974711,https://www.virustotal.com/gui/file/c4fb5471a5c087a866e48e64c47c0282c9eedbfffd607cad3ca1f563ba89d888/detection,1,c4fb5471a5c087a866e48e64c47c0282c9eedbfffd607cad3ca1f563ba89d888,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Linux Learning Library,,Education,,com.wLinuxLearningLibrary_6909778,,abde-barchalona@hotmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.wLinuxLearningLibrary_6909778/latest/ ,https://play.google.com/store/apps/details?id=com.wLinuxLearningLibrary_6909778,Not Found,1,aecbdb7ac04808968f6aef3f4a9f0f1dfa9db0f485795a6f65aaa06c812b988b,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Marvel Official ,,Entertainment,,com.wMarvelOfficial_7140885,,,https://reports.exodus-privacy.eu.org/en/reports/com.wMarvelOfficial_7140885/latest/ ,https://play.google.com/store/apps/details?id=com.wMarvelOfficial_7140885,https://www.virustotal.com/gui/file/c91eba1de3de7613e00c0f7010b3ac42a33baa6497da3ed92d8fafdb266511f9/detection,1,c91eba1de3de7613e00c0f7010b3ac42a33baa6497da3ed92d8fafdb266511f9,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Net Scape,,Browser,,com.wNetScape_5989251,100,Viajar Libre,https://reports.exodus-privacy.eu.org/en/reports/com.wNetScape_5989251/latest/#permissions ,https://play.google.com/store/apps/details?id=com.wNetScape_5989251,https://www.virustotal.com/gui/file/e94569b6d5a36b4111c8df8c6b37610a003f5ece451bc438e1b36da6bb113ad0/detection,1.2,e94569b6d5a36b4111c8df8c6b37610a003f5ece451bc438e1b36da6bb113ad0,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Photo Editor 2018,,Photo,,com.wPhotoEditor2018_7435066,50,Pavan Internet And Xerox ,https://reports.exodus-privacy.eu.org/en/reports/com.wPhotoEditor2018_7435066/latest/ ,https://play.google.com/store/apps/details?id=com.wPhotoEditor2018_7435066,Not Found,1,c551e71bba255daf0efe33d0745082297f74dbfc045bd233fcda1b9816a3e1ac,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
SAFARl BROWSER,,Browser,,com.wSafariBrowser_6676252,1000,ExamMedia,https://reports.exodus-privacy.eu.org/en/reports/com.wSafariBrowser_6676252/latest/ ,https://play.google.com/store/apps/details?id=com.wSafariBrowser_6676252,https://www.virustotal.com/gui/file/1a1b9ca792ca25d043093778ac6e586c28a6bb54d3e7a5fe75e8af5ca97ac4ae/detection,1,1a1b9ca792ca25d043093778ac6e586c28a6bb54d3e7a5fe75e8af5ca97ac4ae,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Secure Privacy Defender Messenger,,Messenger,,com.wSecurePrivacyDefenderMessenger_6849576,10000,GamerApps,https://reports.exodus-privacy.eu.org/en/reports/com.wSecurePrivacyDefenderMessenger_6849576/latest/ ,https://play.google.com/store/apps/details?id=com.wSecurePrivacyDefenderMessenger_6849576,https://www.virustotal.com/gui/file/a348aae3591d1e712d4ac77f4a948a1cb4d039c263dd97a563a509cb185a4395/detection,1,a348aae3591d1e712d4ac77f4a948a1cb4d039c263dd97a563a509cb185a4395,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
service public,,Government,,com.wservicepublic_6825094,1000,E_comraz,https://reports.exodus-privacy.eu.org/en/reports/com.wservicepublic_6825094/latest/ ,https://play.google.com/store/apps/details?id=com.wservicepublic_6825094,https://www.virustotal.com/gui/file/c15a02c15ffbe1b8bb1a4a77999b4b80cf09ccab37b4b690829f44d3a724484d/detection,1,c15a02c15ffbe1b8bb1a4a77999b4b80cf09ccab37b4b690829f44d3a724484d,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Sugar Mommas Dating And Single Search ,,Dating,,com.wSugarMommasDating_4791482,10000,CuteSugar,https://reports.exodus-privacy.eu.org/en/reports/com.wSugarMommasDating_4791482/latest/ ,https://play.google.com/store/apps/details?id=com.wSugarMommasDating_4791482,https://www.virustotal.com/gui/file/fd611fa506d6c1317330c66a0254a03a5fcfb8a54e748a02c634a9875cfc3f06/detection,4.0.1,fd611fa506d6c1317330c66a0254a03a5fcfb8a54e748a02c634a9875cfc3f06,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Telegramy,,Messenger,,com.wTelegram_6238186,100,,https://reports.exodus-privacy.eu.org/en/reports/com.wTelegram_6238186/latest/ ,https://play.google.com/store/apps/details?id=com.wTelegram_6238186,Not Found,1,41445c59fa2094c0b756cfaa4bcb61caf1cf4eed2f3a57d34151b2e68d74e699,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Messenger App,,Messenger,,com.wTelegramApp_7023833,1000,,https://reports.exodus-privacy.eu.org/en/reports/com.wTelegramApp_7023833/latest/ ,https://play.google.com/store/apps/details?id=com.wTelegramApp_7023833,https://www.virustotal.com/gui/file/7e2cdbb5898a552a00d2f05fd32cd18186098565016907bf42120b286f9be98c/detection,1,7e2cdbb5898a552a00d2f05fd32cd18186098565016907bf42120b286f9be98c,,,,Not Found,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,
X•Mode XDK Visualizer,,Utility,,com.xmode.visualizer,,"Niki Tran, Xmode",https://reports.exodus-privacy.eu.org/en/reports/com.xmode.visualizer/latest/ ,https://play.google.com/store/apps/details?id=com.xmode.visualizer,https://www.virustotal.com/gui/file/570a1470ddd4442a23496fbde6d10297f8c88bc604d8679a89a885af98283138/detection,2.9.3,570a1470ddd4442a23496fbde6d10297f8c88bc604d8679a89a885af98283138,,,,Not Found,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Altimeter PRO,,Utility,Tools,fr.avianey.altimeter,100000,PixelProse SARL,https://reports.exodus-privacy.eu.org/en/reports/fr.avianey.altimeter/latest/ ,https://play.google.com/store/apps/details?id=fr.avianey.altimeter,https://www.virustotal.com/gui/file/941a2d2ccfc8e57424c2345612c3b0cbcdab8e3eacfd026ea657f91bab32770a/detection,1.6.3,941a2d2ccfc8e57424c2345612c3b0cbcdab8e3eacfd026ea657f91bab32770a,antoine.vianey@gmail.com,https://pixelprose.fr,https://pixelprose.fr/privacy-policies/,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Compass,,Utility,Tools,fr.avianey.compass,1000000,PixelProse SARL,https://reports.exodus-privacy.eu.org/en/reports/fr.avianey.compass/latest/ ,https://play.google.com/store/apps/details?id=fr.avianey.compass,https://www.virustotal.com/gui/file/73cbd59fe3e488af3a16cc779db688693d9f5cb587752f9b811366c6009c198b/detection,5.1.2,73cbd59fe3e488af3a16cc779db688693d9f5cb587752f9b811366c6009c198b,antoine.vianey@gmail.com,https://avianey.blogspot.com,https://pixelprose.fr/privacy-policies/,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
"The Sun Ephemeris (Sunset, Sunrise, Moon position)",,Weather,Weather,fr.avianey.ephemeris,50000,PixelProse SARL,https://reports.exodus-privacy.eu.org/en/reports/fr.avianey.ephemeris/latest/ ,https://play.google.com/store/apps/details?id=fr.avianey.ephemeris,https://www.virustotal.com/gui/file/180304c48e4078dbc0b97785dc5236a2f4b02b94ad09810c31f9b60f5570d249/detection,2.1.9,180304c48e4078dbc0b97785dc5236a2f4b02b94ad09810c31f9b60f5570d249,antoine.vianey@gmail.com,https://pixelprose.fr,https://pixelprose.fr/privacy-policies/,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
"Calendar, Personal Planner & Diary - Jorte",,Utility,Productivity,jp.co.johospace.jorte,10000000,Jorte Inc.,https://reports.exodus-privacy.eu.org/en/reports/jp.co.johospace.jorte/latest/ ,https://play.google.com/store/apps/details?id=jp.co.johospace.jorte,https://www.virustotal.com/gui/file/8107607ce0fddc8910beb786df1b5457ac6fe8dd7d00b2c33b4150fe8ed8978e/detection,1.9.61,8107607ce0fddc8910beb786df1b5457ac6fe8dd7d00b2c33b4150fe8ed8978e,support@jorte.com,http://www.jorte.com,http://www.jorte.com/kiyaku/,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Nextplus Free SMS Text + Calls,,Messenger,Communication,me.nextplus.smsfreetext.phonecalls,5000000,textPlus,https://reports.exodus-privacy.eu.org/en/reports/me.nextplus.smsfreetext.phonecalls/latest/ ,https://play.google.com/store/apps/details?id=me.nextplus.smsfreetext.phonecalls,https://www.virustotal.com/gui/file/91b89daf6dbb7608349f47c6ce2574ff02c188dd5f4827d29c9017f8d8008650/detection,2.6.8,91b89daf6dbb7608349f47c6ce2574ff02c188dd5f4827d29c9017f8d8008650,gethelp@textplus.com,https://textplus.com,https://textplus.com/textplus-privacy-policy/,,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
"Mingle Dating App - Free Chat, Date & Meet Online",,Dating,Social,mingle.android.mingle,1000000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/mingle.android.mingle/latest/ ,https://play.google.com/store/apps/details?id=mingle.android.mingle,https://www.virustotal.com/gui/file/3d081898e47fc1ea76b619ef3c574e515c307ead00b9d48870a0db374714594c/detection,6.3.0,3d081898e47fc1ea76b619ef3c574e515c307ead00b9d48870a0db374714594c,support@mingle.com,https://datingapp.mingle.com,https://datingapp.mingle.com/privacy/,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
"Mingle2 Free Online Dating App - Chat, Date, Meet",,Dating,Dating,mingle.android.mingle2,5000000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/mingle.android.mingle2/latest/ ,https://play.google.com/store/apps/details?id=mingle.android.mingle2,https://www.virustotal.com/gui/file/1c08e970ac7ef9b2d0c1ffd9374d30d5e1d4c55635e27af7f2b46c044ec3f3fb/detection,6.5.3,1c08e970ac7ef9b2d0c1ffd9374d30d5e1d4c55635e27af7f2b46c044ec3f3fb,m2.support@nextc.com,http://mingle2.com,http://mingle2.com/welcome/showPrivacy,,2021-01-20,,Fysical (BeaconsInSpace),,OneAudience,,,,,,SignalFrame (Wireless Registry),,X-Mode
Just a Compass (Free & No Ads),,Utility,Tools,net.androgames.compass,1000000,PixelProse SARL,https://reports.exodus-privacy.eu.org/en/reports/net.androgames.compass/latest/ ,https://play.google.com/store/apps/details?id=net.androgames.compass,https://www.virustotal.com/gui/file/1ac49e1a0642b7bc904cc7487dfe961b8fdfade51eb663ea961b460f0c1a3b70/detection,2.1.5,1ac49e1a0642b7bc904cc7487dfe961b8fdfade51eb663ea961b460f0c1a3b70,antoine.vianey@gmail.com,None,https://pixelprose.fr/privacy-policies/,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Bubble level,,Game,Tools,net.androgames.level,10000000,PixelProse SARL,https://reports.exodus-privacy.eu.org/en/reports/net.androgames.level/latest/ ,https://play.google.com/store/apps/details?id=net.androgames.level,https://www.virustotal.com/gui/file/3e30e5bcbf069b96a2357b3ab4dea4c2e2e00320fb1188a98eab0761d48de3d6/detection,8.0.3,3e30e5bcbf069b96a2357b3ab4dea4c2e2e00320fb1188a98eab0761d48de3d6,antoine.vianey@gmail.com,https://pixelprose.fr,https://pixelprose.fr/privacy-policies/,,2021-01-20,,,,,,,Predicio,,Sense360,SignalFrame (Wireless Registry),,X-Mode
Simple weather & clock widget (no ads),,Weather,Weather,net.difer.weather,1000000,Difer,https://reports.exodus-privacy.eu.org/en/reports/net.difer.weather/latest/ ,https://play.google.com/store/apps/details?id=net.difer.weather,https://www.virustotal.com/gui/file/6398a4a9e2e76906ce7e934c1596a774c3c6398329a07e3d984fb94982576cc0/detection,0.9.59,6398a4a9e2e76906ce7e934c1596a774c3c6398329a07e3d984fb94982576cc0,android@difer.net,https://weather.difer.net,https://weather.difer.net/privacy,,2021-01-20,,,,OneAudience,,,Predicio,,,SignalFrame (Wireless Registry),,X-Mode
Free CallerID with Notebook,,Utility,Tools,net.skstudios.notes,100000,Appsbuyout Dev,https://reports.exodus-privacy.eu.org/en/reports/net.skstudios.notes/latest/ ,https://play.google.com/store/apps/details?id=net.skstudios.notes,Not Found,1.2.323,1130b9f5926e472151e30a24887edc16bf4766e9d928f75f018cdcf2b33a7b5f,appsbuyout@gmail.com,https://calldorado.com,https://legal.calldorado.com/privacy-policy/,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Internet Speed Test SPEEDCHECK,,Utility,Tools,org.speedspot.speedanalytics,10000000,"Internet Speed Test, Etrality",https://reports.exodus-privacy.eu.org/en/reports/org.speedspot.speedanalytics/latest/ ,https://play.google.com/store/apps/details?id=org.speedspot.speedanalytics,https://www.virustotal.com/gui/file/bd652eb341cd46464ea831f56571be5f1726f590c164c3c402d78f73ca082cf1/detection,5.2.1.3,bd652eb341cd46464ea831f56571be5f1726f590c164c3c402d78f73ca082cf1,support@speedspot.org,https://www.speedcheck.org,https://www.speedcheck.org/privacy,,2021-01-20,,,,,Opensignal,Placed,,,Sense360,SignalFrame (Wireless Registry),,X-Mode
Speedcheck,,Utility,Tools,org.speedspot.speedspot,1000000,"Internet Speed Test, Etrality",https://reports.exodus-privacy.eu.org/en/reports/org.speedspot.speedspot/latest/ ,https://play.google.com/store/apps/details?id=org.speedspot.speedspot,https://www.virustotal.com/gui/file/fe35958b87ea69db1ab6fc84ae9048add49e157985a84f299c27794c846b4de7/detection,5.2.1.3,fe35958b87ea69db1ab6fc84ae9048add49e157985a84f299c27794c846b4de7,support@speedspot.org,https://www.speedcheck.org,https://www.speedcheck.org/privacy,,2021-01-20,,,,,Opensignal,Placed,,,Sense360,SignalFrame (Wireless Registry),,X-Mode
Simple Speedcheck,,Utility,Tools,org.speedspot.speedspotspeedtest,5000000,"Internet Speed Test, Etrality",https://reports.exodus-privacy.eu.org/en/reports/org.speedspot.speedspotspeedtest/latest/ ,https://play.google.com/store/apps/details?id=org.speedspot.speedspotspeedtest,https://www.virustotal.com/gui/file/0bf96b24199c2d7f59e658889b87094ebaa08f246eeaf0c8dc6aa126ce9e7aef/detection,5.2.1.4,0bf96b24199c2d7f59e658889b87094ebaa08f246eeaf0c8dc6aa126ce9e7aef,support@speedspot.org,https://www.speedcheck.org,https://www.speedcheck.org/privacy,,2021-01-20,,,,,Opensignal,,,,Sense360,SignalFrame (Wireless Registry),,X-Mode
Simple Craigslist Classified Listings Mobile,,Shopping,Lifestyle,simple.classifieds.craigslist,50000,SM App Developers,https://reports.exodus-privacy.eu.org/en/reports/simple.classifieds.craigslist/latest/ ,https://play.google.com/store/apps/details?id=simple.classifieds.craigslist,https://www.virustotal.com/gui/file/bf963733c06b5cb3ed4df7e3ef07f2529b84b37547a305eb1840fd08ed3b2a9d/detection,12,bf963733c06b5cb3ed4df7e3ef07f2529b84b37547a305eb1840fd08ed3b2a9d,support@simplemobileapps.com,https://www.simplemobileapps.com,http://www.lpdl.org/page/privacy-policy-1,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Internet and Wi-Fi Speed Test by SpeedChecker,,Utility,Tools,uk.co.broadbandspeedchecker,5000000,Speedchecker Ltd,https://reports.exodus-privacy.eu.org/en/reports/uk.co.broadbandspeedchecker/latest/ ,https://play.google.com/store/apps/details?id=uk.co.broadbandspeedchecker,https://www.virustotal.com/gui/file/76c3c163f41160f87c02069787086acddd4cf10f52cdfd36c4ecfcf639bdbc1b/detection,2.6.41,76c3c163f41160f87c02069787086acddd4cf10f52cdfd36c4ecfcf639bdbc1b,janusz@broadbandspeedchecker.co.uk,http://www.speedchecker.xyz/speed-test-tools.html,https://www.broadbandspeedchecker.co.uk/app_privacy_policy.aspx,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,
